term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
881-10-24,tangential projection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-10-24,إسقاط مماسى,,tangential projection,proyección tangencial,"vue tangentielle, f",proiezione tangenziale,接線方向投影法,접선 투영접선 촬영,projekcja styczna,projecção tangencial,tangentialprojektion,正切投影
881-11-01,X-ray therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-01,علاج بالأشعة السينية X,,X-ray therapy,roentgenoterapiaterapia por rayos X,"röntgenothérapie, f",roentgenterapia,X 線治療,엑스선 치료,terapia rentgenowska,radioterapiaterapia de raios X,röntgenbehandling  röntgenterapi,X射线治疗
881-11-02,deep X-ray therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-02,علاج عميق بالأشعة السينية X,,deep X-ray therapy,radioterapia profunda,"radiothérapie transcutanée, f",roentgenterapia profonda,深部 X 線療法,심부 엑스선 치료,terapia rentgenowska głęboka,radioterapia transcutânea,djupterapi,深层X射线治疗
881-11-03,superficial X-ray therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-03,علاج سطحى بالأشعة السينية X,,superficial X-ray therapy,radioterapia superficial,"radiothérapie superficielle, f",roentgenterapia superficiale,表面X線療法,표면 엑스선 치료,terapia rentgenowska powierzchniowa,radioterapia superficial,ytterapi,浅层X射线治疗
881-11-04,contact X-ray therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-04,علاج بالتلامس بالأشعة السينية X,,contact X-ray therapy,radioterapia de contacto por rayos X,"plésiothérapie, fradiothérapie de contact, f",plesioroentgenterapia,近接 X 線治療,근접 엑스선 치료,terapia rentgenowska kontaktowa,radioterapia de contacto,närbestrålning,接触X射线治疗
881-11-05,neutron therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-05,علاج نيوترونى,,neutron therapy,neutronterapia,"neutronothérapie, f",terapia con neutroni,中性子治療,중성자 치료,terapia neutronowa,terapia de neutrões,neutronbehandling,中子治疗
881-11-06,electron therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-06,علاج إلكترونى,,electron therapy,electronterapia,"électronothérapie, f",terapia con elettroni,電子線治療,전자선 치료,terapia elektronowa,terapia de electrões,elektronstrålebehandling,电子治疗
881-11-07,radionuclide therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-07,علاج بالإشعاع النووى,,radionuclide therapy,curioterapiaterapia por radionucleidos,"curiethérapie, f",radioisotopoterapia,放射性核種治療,방사성핵종 치료,terapia promieniotwórcza,terapia de radioisótopos,radionuklidterapi,放射性核素治疗
881-11-08,multi-field therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-08,علاج متعدد المجالات,,multi-field therapycross firing,adioterapia de haces cruzados,"radiothérapie à feux croisés, f",radioterapia a campi multipli,多部位療法,다부위 방사선 치료복합 방사선 치료,terapia krzyżowa,radioterapia de fogos cruzados,flerfältsbehandling,多野治疗
881-11-09,opposite-field therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-09,علاج بالمجال المعكوس,,opposite-field therapy,radioterapia en oposición de campo,"radiothérapie en opposition de champ, f",radioterapia a campi contrapposti,反対部位療法,반대부위 방사선 치료,terapia przeciwległa,radioterapia em oposição de campo,motfåltsterapi,对穿野治疗
881-11-10,tangential therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-10,علاج تماسّي,,tangential therapy,terapia tangencial,"thérapie tangentielle, f",radioterapia tangenziale,接線療法,접선 방사선 치료,terapia styczna,terapia tangencial,tangentialterapi,切线治疗
881-11-11,moving-beam therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-11,علاج بالشعاع المتحرك,,moving-beam therapy,radioterapia de movimiento,"radiothérapie cinétique, fradiothérapie de mouvement, f",radioterapia di movimento,移動ビーム療法,이동빔 방사선 치료,terapia ruchomą wiązką,radioterapia de movimentoradioterapia cinética,behandling med rörligt strålknippe,移动束治疗
881-11-12,rotation therapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-12,علاج دورانى,,rotation therapy,cicloterapiaradioterapia de rotación,"cycloradiothérapie, fcyclothérapie, fradiothérapie de rotation, f",radioterapia rotatoria,回転照射法,회전 방사선 치료,terapia obrotowa,radioterapia de rotaçãociclorradioterapia,rotationsbehandling,旋转治疗
881-11-13,teletherapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-13,علاج عن بعد,,teletherapy,teleterapia,"téléradiothérapie, f",teleradioterapia,遠隔療法,원격치료,teleterapia,telerradioterapia,teleterapi,远距离放射治疗
881-11-14,intracavitary radiotherapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-14,علاج إشعاعي للتجوف الداخلي,,intracavitary radiotherapy,radioterapia intracavitaria,"radiothérapie intracavitaire, f",radioterapia endocavitaria,腔内放射線治療,강내 방사선치료,terapia wnękowa,radioterapia intracavitária,intrakavitär radioterapi,腔内放射治疗
881-11-15,implantation technique,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-15,تقنية الزرعِ,,implantation techniqueinterstitial technique,radioterapia de implantacióntécnica de implantación,"radiothérapie intratissulaire, f",tecnica di infissione,移植技術,이식 기술,terapia implantacyjna,radioterapia intratissular,implantationsteknik,植入技术
881-11-16,brachytherapy,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-16,علاج في العضد,,brachytherapy,braquiterapia,"brachythérapie, f",curieterapia,小線源療法,근접치료,terapia krótkodystansowa,braquiterapia,brackyterapi,近距离放射治疗
881-11-17,whole-body irradiation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-17,تعريض كامل الجسم للاشعاع,,whole-body irradiation,irradiación global,"irradiation globale, f",panirradiazione,全身照射法,전신 방사선조사,napromienienie całego ciała,irradiação global,helkroppsbestrålning,全身照射
881-11-18,dose fractionation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-18,تجزئة الجرعة,,dose fractionation,fraccionamiento de dosis,"fractionnement de dose, m",frazionamento della dose,線量分割,선량 분할,frakcjonowanie dawki,fraccionamento de dose,dosfraktionering,剂量分次
881-11-19,dose protraction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-11-19,إطالة الجرعةِ,,dose protraction,protracción de la dosis,"étalement de la dose, mprotraction de la dose, f",protrazione della dose,線量突出,선량 돌출,przedłużenie dawki,protelamento da dose,dosprotrahering,剂量迁延
881-12-01,dosimetry,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-01,قياس الجرعات,,dosimetry,dosimetría,"dosimétrie, f",dosimetria,線量測定（法）,선량측정,dozymetria,dosimetria,dosimetri,剂量学
881-12-02,microdosimetry,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-02,قياس الجرعات الصغرى,,microdosimetry,microdosimetría,"microdosimétrie, f",microdosimetria,微量線量計測法,미량선량계측법마이크로도시메트리,mikrodozymetria,microdosimetria,mikrodosimetri,微剂量学
881-12-03,charged-particle equilibrium,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-03,توازن في الجسيمات  المشحونة,,charged-particle equilibrium,equilibrio de partículas cargadas,"équilibre de particules chargées, m",equilibrio di particelle cariche,荷電粒子平衡,하전입자 평형,równowaga cząstek naładowanych,equilíbrio de partículas carregadas,jämvikt för laddade partiklar,带电粒子平衡
881-12-04,photon equilibrium,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-04,توازن فوتون,,photon equilibrium,equilibrio de fotones,"équilibre de photons, m",equilibrio fotonico,光子平衡,광자 평형,równowaga fotonów naładowanych,equilíbrio de fotões,jämvikt för fotoner,光子平衡
881-12-05,Bragg-Gray principle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-05,مبدء براغ-غراي,,Bragg-Gray principle,principio de Bragg-Gray,"principe de Bragg-Gray, m",principio di Bragg-Gray,ブラグ・グレイの原理,브레그 그레이 원리,prawo Bragga-Graya,princípio de Bragg-Gray,Bragg-Gray-teknik,布拉格-戈瑞原理
881-12-06,absorbed dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-06,جرعة ممتصة,,absorbed dose,dosis absorbida,"dose absorbée, f",dose assorbita,吸収線量,흡수 선량,dawka pochłonięta,dose absorvida,absorberad dos  stråldos,吸收剂量
881-12-07,absorbed dose rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-07,معدل الجرعة الممتصة,,absorbed dose rate,intensidad de dosis absorbida,"débit de dose absorbée, m",rateo di dose assorbita,吸収線量率,흡수 선량률,moc dawki pochłoniętej,taxa de dose absorvida,absorberad dosrat  stråldosrat,吸收剂量率
881-12-08,rad,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-08,وحدة الجرعة الاشعاعية الممتصة(راد),,rad,rad,"rad, m",rad,ラド,라드,rad,rad,rad,拉德
881-12-09,gray,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-09,غراى (وحدة قياس كيرما),,gray,gray,"gray, m",gray,グレイ,그레이,gray,gray,gray,戈瑞
881-12-10,isodose curve,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-10,منحني الجرعات المتساوية,,isodose curve,curva de isodosis,"courbe isodose, f",curva di isodose,等線量曲線,등선량 곡선,krzywa izodoz,curva de isodose,isodoskurva,等剂量曲线
881-12-11,isodose surface,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-11,سطح الجرعات المتساوية,,isodose surface,superficie de isodosis,"surface isodose, f",superficie di isodose,等線量面,등선량 면,powierzchnia izodoz,superfície de isodose,isodosyta,等剂量面
881-12-12,dose (deprecated),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-12,جرعة (لا ينصح باستعمالها),,dose (deprecated),dosis (desaconsejado),dose (déconseillé) f,dose,〔薬の〕一服1回分,"선량, Deprecated도즈, Deprecated",dawka (termin nie zalecany),dose (desaconselhado),dos,"剂量, <弃用>"
881-12-13,cumulative absorbed dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-13,جرعة ممتصة متراكمة,,cumulative absorbed dose,dosis absorbida acumulada,"dose cumulée, f",dose assorbita cumulativa,累積吸収線量,누적 흡수선량,kumulacyjna dawka pochłonięta,dose absorvida acumulada,kumulativ dos,累积吸收剂量
881-12-14,depth dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-14,جرعة عمق,,depth dose,dosis en profundidad,"dose en profondeur, f",dose profonda,深部線量,심부 선량,dawka głębinowa,dose em profundidade,djupdos,深度剂量
881-12-15,surface dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-15,جرعة سطحية,,surface dose,dosis en la piel,"dose à la peau, f",dose superficale,表面線量,표면 선량,dawka powierzchniowa,dose superficialdose na pele,huddos  ytdos,表面剂量体表剂量
881-12-16,exit dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-16,جرعة خروجِ,,exit dose,dosis de salida,"dose de sortie, f",dose emergente,射出線量,사출 선량,dawka wyjściowa,dose de saída,utträdesdos,出射剂量
881-12-17,gram-rad,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-17,راد - غرام,,gram-rad,rad-gramo,"rad-gramme, m",grammo-rad,グラムラド,그램-라드,gram-rad,rad-grama,gramrad,克-拉德
881-12-18,percentage depth dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-18,نسبة مئوية لجرعة العمق,,percentage depth dose,porcentaje de dosis en profundidadrendimiento en profundidad,"rendement en profondeur, m",dose profonda percentuale,深部線量百分率,심부선량 백분율,procentowa dawka głębinowa,dose percentual em profundidade,procentuell djupdos,百分深度剂量
881-12-19,maximum absorbed dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-19,أقصى جرعة ممتصة,,maximum absorbed dosepeak absorbed dose,dosis absorbida de crestadosis absorbida máxima,"dose absorbée maximale, fdose absorbée de crête, f",dose assorbita massima,最大吸収線量,최대 흡수 선량,maksymalna dawka pochłonięta,dose absorvida máxima,dosmaximum,最大吸收剂量
881-12-20,ion dose,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-20,جرعة آيونية,,ion dose,dosis iónica,"dose ionique, f",dose ionica,イオン線量,이온 선량,dawka jonowa,dose iónica,jondos,电离剂量
881-12-21,ion-dose rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-12-21,معدل الجرعة الأيونية,,ion-dose rate,intensidad de dosis iónicatasa de dosis iónica,"débit de dose ionique, m",rateo di dose ionica,イオン線量率,이온 선량률,moc dawki jonowej,taxa de dose iónica,jondosrat,电离剂量率
