term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sr,sv,zh
531-35-26,glow indicator tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-26,صمام مؤشر وهج,"Glimmanzeigeröhre, f",glow indicator tube,tubo indicador luminiscente,"tube indicateur à luminescence, m",tubo indicatore a luminescenza,グロー表示管,글로우 표시관,wskaźnik jarzeniowy,tubo indicador luminescente,"индикаторска тињалица, ж јд",glimindikatorrör,辉光指示管
531-35-27,neon indicator tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-27,صمام مؤشر نيوني,"Neonanzeigeröhre, f",neon indicator tube,tubo indicador de neón,"tube indicateur à néon, m",tubo indicatore al neon,ネオン表示管,네온 표시관,wskaźnik neonowy,tubo indicador de néon,"неонски индикатор, м јд",neonindikatorrör,氖气指示管
531-35-28,character indicator tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-28,صمام مؤشر رمز,"Zeichenanzeigeröhre, f",character indicator tube,tubo indicador de caracteres,"tube indicateur de caractères, m",tubo indicatore di caratteri,蛍光文字表示管,특성 표시관,wskaźnik jarzeniowy alfanumeryczny,tubo indicador de caracteres,"алфанумерички индикатор, м јд",teckenindikatorrör,数码管
531-35-29,cold-cathode counting tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-29,صمام عد المهبط البارد,"Glimmzählröhre, f",cold-cathode counting tube,tubo contador de cátodo frío,"tube-compteur à cathode froide, m",tiubo contatore con catodo freddo,冷陰極計数管,냉음극 계수관,lampa zliczająca o zimnej katodzie,tubo contador de cátodo frio,"бројач са хладном катодом, м јд",kallkatodräknerör,冷阴极计数管
531-35-30,voltage stabilizing tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-30,صمام استقرار الجهد,"Stabilisatorröhre, f",voltage stabilizing tubevoltage regulator tube (US),tubo estabilizador de tensión,"tube stabilisateur de tension, m",tubo stabilizzatore di tensione,電圧安定化管,정전압 방전관,jarzeniówka stabilizacyjna,tubo estabilizador de tensão,"стабилизаторска цев, ж јдцев за стабилизацију напона, ж јд",spänningsstabiIisatorrör,稳压管
531-35-31,multi-electrode voltage stabilizing tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-31,صمام استقرار الجهد متعدد الاقطاب,"Mehrstrecken-Stabilisatorröhre, f",multi-electrode voltage stabilizing tube,tubo estabilizador de tensión de varios electrodos,"tube stabilisateur de tension à plusieurs électrodes, m",tubo stabilizzatore di tensione con molti elettrodi,多電極電圧安定化管,다중전극 정전압 방전관,jarzeniówka stabilizacyjna wieloelektrodowa,tubo estabilizador de tensão multieléctrodos,"стабилизаторска цев са више електрода, ж јдцев за стабилизацију напона са више електрода, ж јд",flerelektrodsstabilisatorrör,多极稳压管
531-35-32,voltage reference tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-32,صمام جهد مرجعي (معياري),"Vergleichsspannungsröhre, f",voltage reference tube,tubo de referencia de tensión,"tube de référence de tension, m",tubo di riferimento di tensione,電圧標準管,전압 기준관,wzorzec napięcia jarzeniówkowy,tubo de referência de tensão,"цев референтног напона, ж јд",spänningsreferensrör,电压基准管
531-35-33,extended-interaction plasma tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-33,صمام بلازما ذو تفاعل ممتد,"Plasma-Wanderfeldröhre, f",extended-interaction plasma tube,tubo de plasma de interacción extendida,"tube à plasma à interaction étendue, m",tubo a plasma con interazione estesa,拡張インタラクションプラズマ管,확장 상호 플라스마관,lampa plazmowa,tubo de plasma de interacção extensa,"плазмена цев са продуженом интеракцијом, ж јд",plasmarör med utökat urladdningsområde,扩展互作用等离子体管
531-35-34,noise-generator plasma tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-34,صمام توليد الضجيج البلازمي,"gasgefüllte Rauschröhre, f",noise-generator plasma tube,tubo generador de ruido de plasma,"tube générateur de bruit à plasma, m",tubo generatore di rumore a plasma,雑音発生プラズマ管,잡음 발생기 플라스마관,lampa plazmowa szumowa,tubo gerador de ruído de plasma,"шумна плазмена цев, ж јдплазмени генератор шума, м јд",brusplasmarör,等离子体噪声管
531-35-35,attenuator tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-35,صمام التوهين,"Dämpfungsröhre, f",attenuator tube,tubo atenuador,"tube atténuateur, m",tubo attenuatore,減衰管アッテネータ管,감쇠관감쇠기 관,tłumik plazmowy,tubo atenuador,"атенуаторска цев, ж јд",dämpningsrör,衰减管
531-35-36,phase-shifter tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-36,صمام ازاحة الطور,"Phasenschieberröhre, f",phase-shifter tube,tubo desfasador,"tube déphaseur, m",tubo sfasatore,位相管,위상 조정기 관이상기 관,przesuwnik fazy plazmowy,tubo desfasador,"цев за померање фазе, ж јд",fasskiftningsrör,移相管
531-35-37,blocking tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-37,صمام حاجز,"Sperrröhre, f",blocking tube,tubo de conmutación (en hiperfrecuencias),tube de commutation (en hyperfréquences) m,tubo di commutazione (in iperfrequenza),ブロッキング管,차단관저지관계전기관,zwierak (mikrofalowy),tubo de comutação (em microondas),"цевни прекидач, м јд",blockeringsrör,天线开关管
531-35-38,T.R. tube (transmit/receive tube),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-38,صمام ارسال واستقبال,"Empfängersperrröhre, f",T.R. tube (transmit/receive tube),tubo T.R. (transmite/recibe),tube T.R (transmit/receive) m,tubo T.R. (trasmissione/ricezione),TR管,T.R관송수신관,zwierak NOzwierak nadawanie-odbiór,tubo T.R. (transmissor/receptor),"цевни прекидач T/R, м јд",S-M-växlare,保护开关管TR管
531-35-39,A.T.R. tube (anti-transmit/receive tube),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-39,صمام مانع الارسال والاستقبال,"Sendersperrröhre, f",A.T.R. tube (anti-transmit/receive tube),tubo A.T.R. (antitransmite/recibe),tube A.T.R (anti-transmit/receive) m,tubo A.T.R. (anti-trasmissione/ricezione),ATR管,에이티아르관반송수신관,zwierak ANO zwierak anty-NO,tubo A.T.R. (anti-transmissor/receptor),"цевни прекидач АT/R, м јд",S-blockeringsrör,阻塞开关管ATR管
531-35-40,pre T.R. tube (pre-transmit/receive tube),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-35-40,صمام ما قبل الارسال والاستقبال,"Vorsperrröhre, f",pre T.R. tube (pre-transmit/receive tube),tubo P.T.R. (pretransmite/recibe),tube pré T.R. (pre-transmit/receive) m,tubo pre-T.R. (pre-trasmissione/ricezione),前TR管,전치 티아르관전치 송수신관,zwierak pre-NO,tubo pré-T.R. (pré-transmissor/receptor),"цевни претпрекидач T/R, м јд",anpassningsväxlare,前置保护开关管前置ATR管
531-41-01,depressed collector operation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-01,تشغيل المجمع المنخفض,"Betrieb mit abgesenktem Kollektor, m",depressed collector operation,funcionamiento con colector deprimido,"fonctionnement avec collecteur déprimé, m",funzionamento con collettore depresso,コレクタ抑制動作,억제 콜렉터 작동,praca przy obniżonym napięciu kolektora,funcionamento com colector deprimido,"рад са сниженим напоном колектора, м јд",undertryckt kollektorfunktion,收集极降压运用
531-41-02,velocity modulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-02,تعديل سرعة حاملات الشحنة,"Geschwindigkeitsmodulation, f",velocity modulation,modulación de velocidad,"modulation de vitesse, f",modulazione di velocità,速度変調,속도 변조,modulacja prędkości,modulação de velocidade,"модулација брзине, ж јд",hastighetsmodulering,速度调制
531-41-03,density modulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-03,تعديل كثافة حاملات الشحنة,"Dichtemodulation, f",density modulationcharge-density modulation,modulación de densidad,"modulation de densité, f",modulazione di densità di carica,密度変調,밀도 변조,modulacja gęstości ładunku,modulação de densidade,"модулације густине, ж јд",(laddnings)täthetsmodulering lavin,密度调制
531-41-04,current-density modulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-04,تعديل كثافة تيار حاملات الشحنة,"Stromdichtemodulation, f",current-density modulation,modulación de densidad de corriente,"modulation de densité de courant, f",modulazione di densità di corrente,電流密度変調,전류 밀도 변조,modulacja gęstości prądu,modulação de densidade de corrente,"модулације густине струје, ж јд",strömtäthetsmodulering,电流密度调制
531-41-05,bunching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-05,تخريم,"Phasenfokussierung, f",bunching,agrupamiento,"groupement, m",aggruppamento,集群,집군,grupowanie,agrupamento,"груписање, с јд",klungning,群聚
531-41-06,space-charge debunching,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-06,تفكيك حزمة الشحنه الفراغيه,"Phasendefokussierung durch Raumladung, f",space-charge debunching,dispersíón por carga de espacio,"dispersion par charge d'espace, f",dispersione per carica spaziale,空間電荷離群,공간 전하 분리군공간 전하 이군,rozogniskowanie wiązki,dispersão por carga espacial,"дисперзија услед просторног наелектрисања, ж јд",klungspridare,空间电荷散聚
531-41-07,moding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-07,تنميط,"Frequenzspringen, nMod-Instabilität, f",moding,moding,"moding, m",moding,モーディング,모딩,przeskok rodzaju pracy,instabilidade modal,"прескакање мода, с јднестабилност мода, ж јд",vågtypsändring,跳模
531-41-08,frequency pushing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-08,ظاهرة دفع التردد,"Stromverstimmung, f",frequency pushing,acortamiento de frecuencia,"effet de poussée de fréquence, m",spinta di frequenza,周波数プッシング,주파수 밈주파수 푸싱,przeciąganie prądowe (częstotliwości),sintonia pela corrente,"потискивање фреквенције струјом, с јд",frekvensförskjutning (genom strömändring),频率推移
531-41-09,pushing figure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-09,شكل الدفع,"Stromverstimmungsmaß, n",pushing figure,coeficiente de acortamiento,"coefficient de poussée, m",coefficiente di spinta,プッシング係数,주파수 밈 지수,wskaźnik przeciągania prądowego,coeficiente de sintonia pela corrente,"коефицијент потискивања фреквенције струјом, м јд",relativ frekvensförskjutning (genom strömändring),推移系数
531-41-10,frequency pulling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-10,ظاهرة سحب التردد,"Lastverstimmung, f",frequency pulling,alargamiento de frecuencia,"effet d'entraînement de fréquence, m",effetto di trascinamento di frequenza,周波数プリング,주파수 당김,przeciąganie obciążeniowe (częstotliwości),sintonia pela (impedância de) carga,"повлачење фреквенције, с јд",frekvensglidning (vid belastningsändring),频率牵引
531-41-11,pulling figure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-11,شكل السحب,"Lastverstimmungsmaß, n",pulling figure,valor del alargamiento,"entraînement de fréquence, m",trascinamento di frequenza,プリング係数,주파수 당김 지수,wskaźnik przeciągania obciążeniowego,coeficiente de sintonia pela (impedância de) carga,"коефицијент повлачења фреквенције, м јд",relativ frekvensglidning (vid belastningsändring),牵引系数
531-41-12,synchronous voltage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=531-41-12,جهد التزامن,"Synchronspannung, f",synchronous voltagesynchronism voltage,tensión de sincronismo,"tension de synchronisme, f",tensione di sincronismo,同期電圧,동기 전압,napięcie synchronizmu,tensão de sincronismo,"напон синхронизације, м јд",synk(roniserings)spänning,同步电压
